lemma target_count comparison_count target_per_1k comparison_per_1k expected LL %DIFF status
girlfriend 92 107 32.22 18.74 66.33 14.17 52.92 POSKW
advice 119 150 41.68 26.27 89.67 13.78 45.36 POSKW
hour 98 118 34.33 20.67 72.0 13.43 49.68 POSKW
game 106 134 37.13 23.47 80.0 12.13 45.09 POSKW
mind 109 140 38.18 24.52 83.0 11.71 43.58 POSKW
interest 111 145 38.88 25.39 85.33 11.11 41.96 POSKW
birthday 86 106 30.12 18.56 64.0 10.84 47.48 POSKW
friend 1240 2218 434.33 388.44 1152.67 9.81 11.15 POSKW
point 185 275 64.8 48.16 153.33 9.52 29.46 POSKW
age 97 131 33.98 22.94 76.0 8.38 38.77 POSKW
world 197 304 69.0 53.24 167.0 7.87 25.79 POSKW
thing 623 1099 218.21 192.47 574.0 6.19 12.54 POSKW
relationship 290 482 101.58 84.41 257.33 6.1 18.46 POSKW
time 865 1591 302.98 278.63 818.67 3.9 8.37 POSKW
conversation 196 1843 68.65 322.77 679.67 634.57 -129.84 NEGKW
message 111 1078 38.88 188.79 396.33 380.34 -131.69 NEGKW
people 1179 4132 412.96 723.64 1770.33 317.82 -54.67 NEGKW
talk 108 802 37.83 140.46 303.33 224.66 -115.13 NEGKW
everyone 430 1814 150.61 317.69 748.0 223.15 -71.35 NEGKW
group 188 1065 65.85 186.51 417.67 217.24 -95.63 NEGKW
home 213 1007 74.61 176.36 406.67 154.68 -81.09 NEGKW
text 131 741 45.88 129.77 290.67 150.84 -95.51 NEGKW
kind 168 832 58.84 145.71 333.33 138.43 -84.93 NEGKW
part 149 729 52.19 127.67 292.67 118.84 -83.93 NEGKW
life 896 2684 313.84 470.05 1193.33 116.73 -39.86 NEGKW
everything 286 1038 100.18 181.79 441.33 88.39 -57.89 NEGKW
something 456 1421 159.72 248.86 625.67 72.88 -43.63 NEGKW
connection 193 725 67.6 126.97 306.0 67.78 -61.03 NEGKW
night 146 579 51.14 101.4 241.67 61.98 -65.9 NEGKW
anyone 679 1870 237.83 327.5 849.67 53.43 -31.72 NEGKW
room 98 419 34.33 73.38 172.33 53.02 -72.52 NEGKW
work 224 752 78.46 131.7 325.33 50.49 -50.67 NEGKW
friendship 163 543 57.09 95.1 235.33 35.53 -49.94 NEGKW
someone 726 1870 254.29 327.5 865.33 34.67 -25.17 NEGKW
family 361 1018 126.44 178.28 459.67 33.11 -34.02 NEGKW
stuff 120 390 42.03 68.3 170.0 23.42 -47.62 NEGKW
couple 106 352 37.13 61.65 152.67 22.79 -49.65 NEGKW
place 174 478 60.95 83.71 217.33 13.46 -31.48 NEGKW
day 597 1349 209.11 236.25 648.67 6.26 -12.19 NEGKW
idea 100 265 35.03 46.41 121.67 5.98 -27.96 NEGKW
nothing 305 714 106.83 125.04 339.67 5.4 -15.71 NEGKW
partner 104 266 36.43 46.58 123.33 4.68 -24.47 NEGKW
person 426 965 149.21 169.0 463.67 4.66 -12.44 NEGKW
moment 137 334 47.99 58.49 157.0 3.91 -19.74 NEGKW
other 204 343 71.45 60.07 182.33 3.79 17.31 NOTKW
job 177 411 62.0 71.98 196.0 2.81 -14.9 NOTKW
nobody 145 336 50.79 58.84 160.33 2.24 -14.7 NOTKW
feeling 257 571 90.02 100.0 276.0 1.99 -10.51 NOTKW
anything 340 733 119.09 128.37 357.67 1.32 -7.5 NOTKW
bit 152 332 53.24 58.14 161.33 0.82 -8.81 NOTKW
thought 174 322 60.95 56.39 165.33 0.68 7.76 NOTKW
loneliness 350 672 122.59 117.69 340.67 0.38 4.08 NOTKW
way 443 909 155.17 159.19 450.67 0.2 -2.56 NOTKW
kid 103 199 36.08 34.85 100.67 0.08 3.46 NOTKW
im 277 0 97.02 0.0 92.33 0.0 200.0 NOTKW
dont 121 0 42.38 0.0 40.33 0.0 200.0 NOTKW
idk 116 0 40.63 0.0 38.67 0.0 200.0 NOTKW
