lemma target_count comparison_count target_per_1k comparison_per_1k expected LL %DIFF status
family 386 993 135.2 173.91 459.67 18.24 -25.04 NEGKW
outside 123 359 43.08 62.87 160.67 13.87 -37.36 NEGKW
word 97 256 33.98 44.83 117.67 5.63 -27.56 NEGKW
world 187 314 65.5 54.99 167.0 3.53 17.44 NOTKW
job 179 409 62.7 71.63 196.0 2.25 -13.3 NOTKW
moment 142 329 49.74 57.62 157.0 2.19 -14.68 NOTKW
connection 325 593 113.84 103.85 306.0 1.75 9.17 NOTKW
week 117 265 40.98 46.41 127.33 1.28 -12.42 NOTKW
problem 116 206 40.63 36.08 107.33 1.04 11.87 NOTKW
sense 102 229 35.73 40.11 110.33 0.96 -11.55 NOTKW
part 306 572 107.18 100.18 292.67 0.9 6.76 NOTKW
someone 883 1713 309.28 300.0 865.33 0.54 3.05 NOTKW
mind 88 161 30.82 28.2 83.0 0.45 8.9 NOTKW
today 97 181 33.98 31.7 92.67 0.3 6.93 NOTKW
person 454 937 159.02 164.1 463.67 0.3 -3.14 NOTKW
friendship 229 477 80.21 83.54 235.33 0.26 -4.06 NOTKW
other 177 370 62.0 64.8 182.33 0.24 -4.42 NOTKW
month 128 262 44.83 45.88 130.0 0.05 -2.32 NOTKW
head 240 483 84.06 84.59 241.0 0.01 -0.62 NOTKW
hobby 86 170 30.12 29.77 85.33 0.01 1.17 NOTKW
while 97 194 33.98 33.98 97.0 0.0 0.0 NOTKW
point 153 307 53.59 53.77 153.33 0.0 -0.33 NOTKW
