Dependent	HypothesisType	Source	DF	SS	MS	FValue	ProbF
fac3	1	prompt	2	2764.939406	1382.469703	1712.91	<.0001
fac3	3	prompt	2	2764.939406	1382.469703	1712.91	<.0001
